Country,Code,Year,gdpPerCap,literacy,popDensity,under_slum,below_poverty,Import,Export,Corruption,GovEff,PolSta,adult_mortality,Male,Female
Nicaragua,NIC,2008,1499.26778643204,NA,47.095163702842,NA,NA,4744430.01,2537600,-0.7624058,-0.9061906,-0.2218991,165,213,120
Netherlands,NLD,2008,57644.4799749353,NA,487.132494075829,NA,0.2,494936571.1,545853405.3,2.118235,1.696206,0.8650271,67,77,57
Norway,NOR,2008,96944.0956064873,NA,13.0548679895695,NA,0.2,90581252.05,173221368.8,1.906427,1.84209,1.28515,66,82,49
Nepal,NPL,2008,470.455547251206,NA,186.024248343216,NA,NA,NA,NA,-0.8086575,-0.8005978,-1.834441,188,207,169
Nauru,NRU,2008,3972.43110151321,NA,494.55,NA,NA,NA,NA,-0.3233833,-0.4321648,1.00747,NA,NA,NA
New Zealand,NZL,2008,31287.9436526473,NA,16.1778891800539,NA,NA,34367334.8,30577985.23,2.313838,1.678087,1.162778,74,89,60
OECD members,OED,2008,37179.8536508763,NA,35.5651086707822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oman,OMN,2008,22139.6404093693,86.62114,8.88841033925687,NA,NA,22924680.54,37719141.06,0.5153807,0.4195092,0.9222303,110,128,79
Other small states,OSS,2008,13200.962174171,81.7852020263672,12.1940367327933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pakistan,PAK,2008,990.846599619906,55.52637,222.66628528435,NA,NA,42326567.15,20279045.86,-0.8950734,-0.7237101,-2.572858,177,195,158
Panama,PAN,2008,7154.274496019,NA,47.2989507667474,NA,11.8,15736508.94,9816620.377,-0.0863936,0.1234344,-0.0970655,122,160,82
Peru,PER,2008,4220.61696939508,NA,22.31431015625,NA,19.4,29952802.81,31288211.6,-0.1869539,-0.3564379,-0.8907055,136,167,104
Philippines,PHL,2008,1916.29670770475,95.4201,304.866234027568,NA,NA,60419667.3,49077539.97,-0.7562126,0.016421,-1.778313,207,262,148
Palau,PLW,2008,10587.2754491018,NA,40.6608695652174,NA,NA,130093.379,NA,-0.3233833,-0.6009423,1.00747,NA,NA,NA
Papua New Guinea,PNG,2008,1672.95078283144,NA,15.4047630614318,NA,NA,NA,NA,-1.15477,-0.6948548,-0.6133679,237,269,204
Poland,POL,2008,14001.4468819804,98.74274,124.471952334313,NA,0.7,210478513.1,171859897.6,0.4613512,0.4732433,0.9104813,142,204,77
Pre-demographic dividend,PRE,2008,1378.8479230453,55.5237312316895,38.8636874984299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,PRI,2008,24898.3345857045,NA,423.998421645998,NA,NA,NA,NA,0.415982,0.6013113,0.2677097,NA,NA,NA
Portugal,PRT,2008,24847.545135091,NA,115.427757734776,NA,1,94553785.72,57246284.83,1.070165,1.085485,0.9884541,89,126,53
Paraguay,PRY,2008,4041.58387643025,93.29208,15.306559275107,NA,14,9061828.536,6407111.559,-0.9771966,-0.8867102,-0.724695,157,177,135
West Bank and Gaza,PSE,2008,1857.89051544595,92.53616,596.673920265781,NA,NA,NA,NA,-0.4358965,-1.269024,-1.998236,NA,NA,NA
Pacific island small states,PSS,2008,3028.12899498204,NA,33.6052024922118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,2008,40597.7853597305,NA,33.8257109642324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,QAT,2008,80234.4700713492,93.98973,123.74375538329,NA,NA,27900040.52,67307142.97,0.9427431,0.6013125,1.114859,65,70,51
Romania,ROU,2008,10435.0439841037,NA,89.3339495432797,NA,11.2,82964978.91,49538877.5,-0.1428367,-0.3241724,0.1799604,160,225,93
Russian Federation,RUS,2008,11635.2742379959,NA,8.71609471162683,NA,0.5,267051243.5,467993954.6,-1.114999,-0.3622768,-0.7493693,274,395,147
Rwanda,RWA,2008,517.057471362164,NA,386.077584110255,NA,NA,1070038.173,398312.202,0.0962692,-0.1310468,-0.3239338,263,284,243
South Asia,SAS,2008,959.480365183903,63.6383285522461,333.644583156242,NA,67.9,NA,NA,NA,NA,NA,NA,NA,NA
Saudi Arabia,SAU,2008,20078.2577898075,NA,12.0429182812406,NA,NA,112273148.1,312999364,-0.0084042,-0.0889558,-0.3371701,101,109,89
Sudan,SDN,2008,1304.5330505517,53.51738,NA,NA,NA,NA,NA,-1.416898,-1.269249,-2.485255,250,280,220
Senegal,SEN,2008,1411.92933206154,NA,62.35236586506,NA,NA,6527603.49,2170480.818,-0.4978309,-0.1558527,-0.1476973,222,249,198
Singapore,SGP,2008,40007.469261214,NA,6913.42285714286,NA,NA,323019797,341079321.2,2.247644,2.436975,1.345581,67,86,49
Solomon Islands,SLB,2008,1208.33861780089,NA,17.9835655591283,NA,NA,306613.51,214236.82,-0.3707808,-0.9970134,0.2069336,181,199,162
Sierra Leone,SLE,2008,408.48074207499,NA,84.976489332225,NA,NA,NA,NA,-0.9686922,-1.150523,-0.238069,442,448,436
El Salvador,SLV,2008,2933.39567537172,83.9513,295.934555984556,NA,19.6,9817654.3,4641070.493,-0.3617319,-0.1620378,0.0405789,198,287,118
San Marino,SMR,2008,90435.2702983167,NA,507.233333333333,NA,NA,NA,NA,NA,NA,1.00747,NA,NA,NA
Serbia,SRB,2008,7101.04014116862,NA,84.0409558655385,NA,NA,NA,NA,-0.312101,-0.1915558,-0.5438424,122,163,81
Sub-Saharan Africa (excluding high income),SSA,2008,1471.55511879656,58.0778007507324,38.7392860038779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,2008,1669.49241213318,26.83128,NA,NA,NA,NA,NA,NA,NA,NA,377,391,364
Sub-Saharan Africa,SSF,2008,1472.57489501208,58.0831184387207,38.7425407779385,NA,72.3,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,2008,11909.9410105089,84.1050415039063,13.5208981088401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,2008,1098.76793385822,69.53639,178.25,NA,NA,114045.081,10631.93,-0.3017965,-0.6739241,0.175625,217,252,184
Suriname,SUR,2008,6831.97041053749,94.62094,3.31489102564103,NA,NA,1304331.985,1743411.464,-0.0210493,-0.1229598,0.098337,200,251,146
Slovak Republic,SVK,2008,18677.2927109318,NA,111.834365904366,NA,0.7,72611558.38,70188697.34,0.3621189,0.864835,1.08077,NA,NA,NA
Slovenia,SVN,2008,27483.3369524581,NA,100.332370615751,NA,0,33985543.85,29252924.3,0.9819186,1.187827,1.147953,96,135,55
Sweden,SWE,2008,55903.8998910782,NA,22.4682872739679,NA,0.7,168981675.4,183880641.9,2.227349,1.956433,1.129976,62,76,48
Eswatini,SWZ,2008,3137.39611086379,NA,61.0433139534884,NA,NA,NA,NA,-0.2186498,-0.745842,-0.0793011,554,616,502
Seychelles,SYC,2008,11122.8620677142,NA,189.034782608696,NA,NA,1021916.329,340647.973,0.3869213,0.0883821,0.7504724,185,256,100
Turks and Caicos Islands,TCA,2008,27648.3440164092,NA,32.8442105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,2008,925.636084270572,NA,8.88150254129606,NA,NA,NA,NA,-1.522943,-1.576653,-1.966756,400,418,383
East Asia & Pacific (IDA & IBRD countries),TEA,2008,3122.68270721881,94.1317520141602,121.170636060244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,2008,8949.71383603139,97.6810073852539,19.0306710978955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,2008,544.147523365142,NA,111.848133848134,NA,NA,1171663.381,562766.332,-0.9731315,-1.496573,-0.1695216,330,346,314
Thailand,THA,2008,4379.65987744628,NA,130.225653271741,NA,3.4,178613109.3,175907915.3,-0.4077929,0.2205064,-1.271436,167,219,114
Tajikistan,TJK,2008,715.86511053556,NA,51.5142183480995,NA,NA,NA,NA,-1.18186,-1.072905,-0.8300665,141,172,110
Turkmenistan,TKM,2008,3904.46371937896,NA,10.5031962207137,NA,NA,NA,NA,-1.498502,-1.424742,0.5325468,219,290,150
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,7848.67086872898,91.1093597412109,28.1662229230612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,TLS,2008,4160.73442982061,NA,70.9772024209818,NA,NA,NA,NA,-0.6473844,-1.047847,-0.8006461,168,177,160
Middle East & North Africa (IDA & IBRD countries),TMN,2008,3870.18043111995,73.5045013427734,36.7660197411835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,2008,3380.61335096516,NA,143.581944444444,NA,NA,165923.361,9291.996,-0.6556217,-0.4582746,0.2838272,145,179,112
South Asia (IDA & IBRD),TSA,2008,959.480365183903,63.6383285522461,333.644583156242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,1472.57489501208,58.0831184387207,38.7425407779385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,2008,21204.1049703496,NA,256.226705653021,NA,NA,9591397.375,18650425.23,-0.0643966,0.1723387,-0.1158731,195,248,139
Tunisia,TUN,2008,4307.15587838971,77.56113,67.0341979917611,NA,NA,24638377.46,19319957.41,-0.3039028,0.3088502,0.1023051,102,129,75
Turkey,TUR,2008,10854.1722530827,NA,91.4966984135234,NA,6,201963574.1,132027195.6,0.1123597,0.2686568,-0.8235704,121,163,82
Tuvalu,TUV,2008,2936.85963326875,NA,343.8,NA,NA,26395.142,NA,-0.2121344,-0.5716191,1.337765,NA,NA,NA
Tanzania,TZA,2008,687.390445540348,NA,47.2498803341612,NA,NA,8087734.648,3121078.906,-0.4170312,-0.492632,-0.228036,NA,NA,NA
Uganda,UGA,2008,467.900570300656,NA,152.30336819979,NA,NA,4525858.559,1724294.808,-0.8326218,-0.5836249,-0.8762574,407,432,386
Ukraine,UKR,2008,3887.24141243583,NA,79.8491334668232,NA,0.4,85448380.85,66952306.46,-0.8384962,-0.7180725,0.0424114,275,398,149
Upper middle income,UMC,2008,5514.13647240823,93.5874404907227,42.1645730607295,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,2008,9091.07903890419,98.16356,19.0847960233116,NA,1.8,9069360.168,5941894.999,1.308401,0.5009665,0.8462693,119,156,82
United States,USA,2008,48382.5584490552,NA,33.2436868537795,NA,NA,2164834031,1299898877,1.450212,1.613998,0.5852239,NA,NA,NA
Uzbekistan,UZB,2008,1082.28602501699,NA,64.1814762576399,NA,NA,NA,NA,-1.063894,-0.8726988,-1.209089,157,197,117
St. Vincent and the Grenadines,VCT,2008,6415.80961733554,NA,277.930769230769,NA,NA,373180.796,52205.585,0.9792951,0.6902903,0.8005983,NA,NA,NA
"Venezuela, RB",VEN,2008,11432.7438562616,NA,31.3313667025679,NA,NA,NA,NA,-1.16722,-1.137684,-1.311038,NA,NA,NA
Virgin Islands (U.S.),VIR,2008,39207.0037546472,NA,309.711428571429,NA,NA,NA,NA,0.8069623,1.279326,0.5071218,NA,NA,NA
Vietnam,VNM,2008,1149.4246418463,NA,278.141751862483,NA,46.7,80713829.09,62685129.7,-0.7071454,-0.2121504,0.1646291,NA,NA,NA
Vanuatu,VUT,2008,2705.59765800081,NA,18.4334700574241,NA,NA,NA,NA,0.287317,-0.3016436,1.184159,153,177,128
World,WLD,2008,9412.94480870059,83.4105987548828,53.0654922576506,NA,38.3,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,WSM,2008,3379.08209283546,NA,64.7572438162544,NA,9.7,287905.445,71991.313,0.2070555,0.1640486,1.097311,139,172,102
Kosovo,XKX,2008,3254.78841514283,NA,160.501791127032,NA,NA,NA,NA,-0.6279115,-0.4858627,1.00747,NA,NA,NA
"Yemen, Rep.",YEM,2008,1229.24684321745,NA,41.4647536791863,NA,NA,NA,NA,-0.7904962,-0.8784572,-2.011098,NA,NA,NA
South Africa,ZAF,2008,5760.80528723832,NA,41.0352661385388,NA,37,87593067.65,73965545.96,0.2112635,0.5094988,0.0497333,458,500,420
Zambia,ZMB,2008,1394.00060846687,NA,17.2837003457136,NA,NA,5060482.666,5098688.004,-0.3910125,-0.7344369,0.4698419,439,471,411
Zimbabwe,ZWE,2008,356.693349652722,NA,32.0009021584594,NA,NA,2831813.705,1693888.734,-1.355687,-1.528042,-1.213945,596,630,570
Aruba,ABW,2009,24630.4537141023,NA,563.638888888889,NA,NA,1149199.674,135747.078,1.116361,1.500568,1.122499,NA,NA,NA
Afghanistan,AFG,2009,438.076034406941,NA,43.4929586741415,NA,NA,3336434.781,403441.006,-1.534796,-1.483899,-2.712689,260,281,238
Angola,AGO,2009,3122.78076649385,NA,18.0591008261811,65.8,NA,23918854.36,40639411.73,-1.404655,-0.9603533,-0.3472624,281,319,245
Albania,ALB,2009,4114.14015001395,NA,106.843759124088,NA,NA,4548287.875,1087914.902,-0.5384951,-0.2578982,-0.0452486,103,133,72
Andorra,AND,2009,43338.8667579064,NA,179.708510638298,NA,NA,1610110.578,100477.876,1.325579,1.540096,1.296418,NA,NA,NA
Arab World,ARB,2009,5182.72658022931,69.8055191040039,30.8585805304216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,2009,32024.1816031187,NA,111.480878625739,NA,NA,164251000,174725000,0.9129345,0.9909846,0.9208406,83,89,62
Argentina,ARG,2009,8225.13717626412,98.98342,14.7926100508278,20.8,5.7,38786161.79,55672118.6,-0.4449961,-0.3182648,-0.2324056,123,158,88
Armenia,ARM,2009,2994.34254448509,NA,101.443343870741,NA,19.2,3174631.229,683989.374,-0.6197577,-0.0297348,0.2277748,142,211,82
American Samoa,ASM,2009,11961.2582255703,NA,283.415,NA,NA,NA,NA,0.3524871,0.5023152,0.9456341,NA,NA,NA
Antigua and Barbuda,ATG,2009,14113.0772600466,NA,197.15,NA,NA,699056.325,205701.562,1.325579,0.5023152,0.7213244,138,168,110
Australia,AUS,2009,42772.3591664498,NA,2.82359449643987,NA,NA,165601136.4,153899576,2.051661,1.705787,0.855689,65,81,48
Austria,AUT,2009,47963.1794023217,NA,101.035665641397,NA,0.7,136418429.2,131387248,1.703025,1.66658,1.190602,77,103,50
Azerbaijan,AZE,2009,4950.29479142375,99.75984,108.291287895398,NA,NA,6119060.204,14688727.69,-1.188454,-0.6581194,-0.2759402,133,177,90
Burundi,BDI,2009,212.136880390025,NA,327.01199376947,NA,NA,344795.673,112931.709,-1.129477,-1.04617,-1.272694,330,353,307
Belgium,BEL,2009,44583.5448070814,NA,356.555250990753,NA,0.2,354586368.5,370879193.6,1.460206,1.571342,0.819909,84,107,61
Benin,BEN,2009,793.452252617998,NA,79.325186236254,69.8,NA,1548967.817,425347.736,-0.6156271,-0.5754821,0.4032981,261,287,237
Burkina Faso,BFA,2009,552.745588612739,NA,55.3402704678363,NA,81.5,1870280.752,795541.759,-0.3353375,-0.5855719,0.0349414,282,300,269
Bangladesh,BGD,2009,702.264410019296,NA,1121.03247292003,61.6,NA,23245039.2,15558634,-1.06978,-0.7912479,-1.544713,145,161,127
Bulgaria,BGR,2009,6969.55855668357,NA,68.5744565217391,NA,2.7,23340811.55,16502519.89,-0.2125671,0.1661583,0.353604,147,205,88
Bahrain,BHR,2009,19355.9046720264,NA,1559.31052631579,NA,NA,11993377.02,8383999.812,0.1851566,0.4806274,-0.1364494,69,74,60
"Bahamas, The",BHS,2009,28552.1904783698,NA,34.9254745254745,NA,NA,2698526.468,584878.552,1.367955,1.008501,0.8605515,NA,NA,NA
Bosnia and Herzegovina,BIH,2009,4714.7024950516,NA,72.9675390625,NA,NA,8363714.09,3953920.135,-0.3800561,-0.7154362,-0.6666183,104,140,68
Belarus,BLR,2009,5351.35538243278,99.61706,46.8729168721033,NA,0.5,28568991.6,21304172.9,-0.628215,-1.129521,0.4887801,225,334,115
Belize,BLZ,2009,4243.43328407303,NA,13.7946076282332,NA,NA,665094.704,249659.895,-0.0466371,-0.4490965,0.0278384,183,225,138
Bermuda,BMU,2009,88463.3128161375,NA,1215.48146001531,NA,NA,1028090.585,NA,1.325579,1.021205,0.6938406,NA,NA,NA
Bolivia,BOL,2009,1754.21106094735,91.16783,9.12469399058433,47.3,18.4,4408975.779,5296740.089,-0.6303167,-0.6045188,-0.5074582,NA,NA,NA
Brazil,BRA,2009,8597.91535151623,90.29821,23.1973271565205,26.9,12.5,127722340.4,152994742.8,-0.0693086,-0.0947754,0.1662922,156,210,102
Barbados,BRB,2009,15886.1392936422,NA,653.73023255814,NA,NA,1340712.876,322725.399,1.384172,1.484389,1.048899,110,138,84
Brunei Darussalam,BRN,2009,27955.7138629359,NA,72.8474383301708,NA,NA,NA,NA,0.9914091,0.9180717,1.387627,93,109,75
Bhutan,BTN,2009,1864.53680321311,NA,17.795813119851,NA,NA,529407.504,495846.19,0.9099128,0.4948203,0.803937,232,229,235
Botswana,BWA,2009,5255.76846136181,NA,3.44696416282886,NA,37.1,4728028.513,3455712.288,0.9599887,0.4725233,0.9527901,354,395,318
Central African Republic,CAF,2009,474.705408664923,NA,6.96270345757488,95.9,NA,211713.557,80531.817,-0.9766904,-1.41218,-1.905314,470,484,457
Canada,CAN,2009,40773.061528975,NA,3.69812041774848,NA,NA,321227567.7,315176831.4,2.061789,1.74589,1.126739,71,88,54
Central Europe and the Baltics,CEB,2009,12292.3185670774,98.8984069824219,94.9175806141066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,2009,69927.4422927441,NA,195.966970559419,NA,0,155572596.9,172702655,2.070191,1.948745,1.307553,59,76,42
Chile,CHL,2009,10208.9067622861,98.55368,22.7107714130507,NA,6.7,42844129.28,55458960.01,1.380127,1.247791,0.6032314,94,125,63
China,CHN,2009,3832.23595156727,NA,141.801240358753,29.1,NA,1005555225,1201646758,-0.5149382,0.0938044,-0.4493464,89,103,75
Cote d'Ivoire,CIV,2009,1210.29542592526,NA,63.0790786163522,57,NA,6959933.735,10280077.34,-1.104134,-1.108912,-1.320874,NA,NA,NA
Cameroon,CMR,2009,1314.70601531227,NA,41.8648198684183,46.1,NA,3788598.514,1732408.223,-1.003626,-0.8375226,-0.4744701,358,370,347
"Congo, Dem. Rep.",COD,2009,298.619682051092,NA,27.5461829249465,61.7,NA,NA,NA,-1.38918,-1.693531,-2.002091,NA,NA,NA
"Congo, Rep.",COG,2009,2314.26602478527,NA,12.1387730600293,49.9,NA,4447112.56,8201529.531,-1.19568,-1.226726,-0.2495118,NA,NA,NA
Colombia,COL,2009,5195.39337583111,93.24469,40.3335322217215,14.3,20.5,32897671.47,32852985.84,-0.309453,-0.2459242,-1.831908,147,198,95
Comoros,COM,2009,1339.33719065958,NA,361.768929564415,NA,NA,144457.317,10542.286,-0.8286337,-1.769843,-0.7667361,251,276,225
Cabo Verde,CPV,2009,3517.40124546087,NA,120.762034739454,NA,NA,NA,NA,0.8674349,0.0531146,0.8190411,139,163,119
Costa Rica,CRI,2009,6760.47751541355,NA,88.5377986682334,NA,5.5,11550460.95,8836344.677,0.7520683,0.3313352,0.5871099,96,124,67
Caribbean small states,CSS,2009,8398.66473543106,90.3749771118164,17.1062171174509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cuba,CUB,2009,5529.67036020975,NA,105.474530251785,NA,NA,NA,NA,0.279622,-0.36246,0.3571717,99,120,77
Cayman Islands,CYM,2009,77398.0158439916,NA,230.508333333333,NA,NA,NA,NA,1.116361,1.268192,1.094433,NA,NA,NA
Cyprus,CYP,2009,32105.867479829,NA,118.840151515152,NA,0.2,7933397.121,1350948.81,0.912045,1.418329,0.3891754,68,93,42
Czech Republic,CZE,2009,19741.5976279826,NA,135.196582524272,NA,0,104849536.2,112884321.3,0.3862098,0.8832404,0.9050642,NA,NA,NA
Germany,DEU,2009,41485.9016495139,NA,234.939637417171,NA,0,938363080,1127839933,1.755258,1.578987,0.8605308,80,104,55
Dominica,DMA,2009,6902.85716974119,NA,94.468,NA,NA,222155.644,33486.434,0.7261986,0.6271887,0.6662934,NA,NA,NA
Denmark,DNK,2009,58163.2768762815,NA,130.169573415037,NA,0.7,80096730.48,92090687.34,2.446495,2.232205,1.000632,84,104,64
Dominican Republic,DOM,2009,5039.40742268002,NA,198.23508590354,14.8,12.2,12054439.22,4374407.643,-0.7780666,-0.6126065,-0.0014113,185,230,139
Algeria,DZA,2009,3883.37814284703,NA,14.8353224953185,NA,NA,39258326.94,45193920.24,-0.5778834,-0.5829369,-1.197078,107,119,94
East Asia & Pacific (excluding high income),EAP,2009,3325.12433810217,94.5054016113281,122.663160761346,28.9565751523838,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,2009,2456.79162530605,74.129768371582,86.5204521234066,31.1087206386945,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,2009,6626.10351488718,94.2249984741211,89.8873096080648,28.9565751523838,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (excluding high income),ECA,2009,6561.73039612462,98.0868530273438,17.5370621188221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,2009,23118.826354065,97.4167098999023,32.2558518488978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,2009,4231.61579767847,92.24976,59.4879368658399,NA,17.2,15089885.15,13863049.88,-0.8042204,-0.7942843,-0.6731879,137,176,97
"Egypt, Arab Rep.",EGY,2009,2329.23947996771,NA,81.5056487015923,13.1,NA,44912462.53,24182270.18,-0.5154691,-0.2795061,-0.607051,NA,NA,NA
Euro area,EMU,2009,38423.2137622717,NA,125.307388744131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,2009,595.109987185412,NA,30.890297029703,NA,NA,NA,NA,-0.4942169,-1.365197,-0.6810662,301,336,264
Spain,ESP,2009,32042.4740786617,97.67927,92.9750651746681,NA,1,287501636.2,223132207.9,1.0622,0.9458322,-0.4737767,67,91,42
Estonia,EST,2009,14794.9707926449,NA,31.4818353385232,NA,1.2,11359986.31,10445840.39,1.007584,1.009114,0.5657759,154,231,78
Ethiopia,ETH,2009,380.569047862885,NA,85.233913,76.4,NA,NA,NA,-0.7013902,-0.4968872,-1.640794,278,302,254
European Union,EUU,2009,34019.2785907966,NA,118.687761890679,NA,NA,1757279443,1600133814,NA,NA,NA,NA,NA,NA
Fragile and conflict affected situations,FCS,2009,1299.98511372908,61.1203689575195,32.4717037235725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finland,FIN,2009,47293.9928335042,NA,17.5678545574202,NA,0,60830316.84,62860482.54,2.251192,2.229059,1.459815,90,124,56
Fiji,FJI,2009,3362.81655514032,NA,46.7234263820471,NA,NA,1437019.307,628674.985,-0.3424164,-0.9101737,-0.2741492,203,250,152
France,FRA,2009,41575.4187483737,NA,118.174073061316,NA,0.2,540502282.9,464112811,1.438242,1.480974,0.5117519,87,118,56
Faroe Islands,FRO,2009,47447.8700366077,NA,34.2464168408055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,2009,2721.87004672743,NA,147.107142857143,NA,NA,171004.775,18318.508,-0.1349802,-0.7092258,1.287989,NA,NA,NA
Gabon,GAB,2009,7690.05223487234,NA,6.08890441262079,NA,NA,2500862.251,5355977.813,-1.003024,-0.7436082,0.1416965,300,293,309
United Kingdom,GBR,2009,38713.1374283353,NA,257.414417393461,NA,0.2,552042034.6,359615540.1,1.632727,1.512003,0.1215835,NA,NA,NA
Georgia,GEO,2009,2822.66743023352,NA,66.7346478183281,NA,29.3,4475317.732,1133629.367,-0.1239845,0.2873248,-0.9665727,156,229,87
Ghana,GHA,2009,1074.7553803758601,NA,106.22721279775,40.1,NA,6464802.527,5070533.314,-0.0072126,-0.0453508,0.0299434,276,298,255
Guinea,GIN,2009,674.085550245057,NA,40.5521284388735,NA,NA,NA,NA,-1.078125,-1.022252,-2.116101,294,314,274
"Gambia, The",GMB,2009,833.280402724096,NA,171.964328063241,NA,NA,303616.213,65918.968,-0.5736223,-0.6718888,0.1244179,NA,NA,NA
Guinea-Bissau,GNB,2009,557.171614773484,NA,52.7710170697013,NA,NA,NA,NA,-1.195958,-1.029427,-0.6664873,299,314,285
Equatorial Guinea,GNQ,2009,16667.9368247067,NA,32.1425668449198,NA,NA,NA,NA,-1.466522,-1.696883,0.3732556,345,369,315
Greece,GRC,2009,29710.9702950284,93.90511,86.1677036462374,NA,0.7,71538438.05,24236625,0.0674696,0.6194866,-0.2077363,76,107,44
Grenada,GRD,2009,7290.69710041267,NA,311.144117647059,NA,NA,281828.217,NA,0.355446,0.2131738,0.3905825,158,203,110
Greenland,GRL,2009,44918.5648770756,NA,0.137222560604215,NA,NA,766287.536,371560.136,1.190772,1.029812,1.51835,NA,NA,NA
Guatemala,GTM,2009,2635.71644322601,NA,133.597079134005,38.7,NA,11521363.09,7208585.98,-0.5268559,-0.714392,-0.9273503,191,252,133
Guam,GUM,2009,30026.5032092749,NA,294.862962962963,NA,NA,NA,NA,0.8390332,-0.0165752,0.4016676,NA,NA,NA
Guyana,GUY,2009,2756.81988916377,84.99401,3.79841503683007,33.2,NA,1175348.589,788385.151,-0.5397137,-0.1795437,-0.6305829,252,295,207
High income,HIC,2009,37625.0424210787,NA,32.734827446523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2009,30697.340383517,NA,6640.7619047619,NA,NA,NA,NA,1.886195,1.741184,0.9661998,NA,NA,NA
Honduras,HND,2009,1789.70665110755,NA,72.8463222808115,NA,27.3,5922937.552,2595325.387,-0.9043521,-0.6754177,-0.30812,156,183,130
Heavily indebted poor countries (HIPC),HPC,2009,711.082560245638,54.7814598083496,34.9362307275387,62.1518448308575,NA,NA,NA,NA,NA,NA,NA,NA,NA
Croatia,HRV,2009,14555.9876468604,NA,76.933184417441,NA,1.7,21204851.21,10491835.5,-0.0464476,0.5968499,0.6115873,109,156,61
Haiti,HTI,2009,672.036997916062,NA,355.516908563135,70.1,NA,NA,NA,-1.087965,-1.490064,-0.9564074,257,287,228
Hungary,HUN,2009,13046.4810081848,NA,110.710814094775,NA,0.2,77272443,82571847,0.4338323,0.6731957,0.5356742,160,224,97
IBRD only,IBD,2009,3759.56717982906,86.2397384643555,63.1097079626911,27.8649491606799,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2009,3100.20352334389,81.1748428344727,61.2684111696766,33.0843426117756,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA total,IDA,2009,950.825451801663,60.1061706542969,55.937158957484,58.8840343888734,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2009,1348.86714974578,62.594841003418,75.7641972054226,53.4198853399822,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,IDN,2009,2261.24722374577,92.5817,131.720310559349,23,54.7,96829162.58,116509991.8,-0.8386456,-0.2981317,-0.7513863,189,218,157
IDA only,IDX,2009,744.272210696637,58.8190689086914,49.3790385111445,63.5024563979668,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,2009,65031.3318703261,NA,148.028070175439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,2009,1101.96084002239,NA,409.568919241623,29.4,69.9,266401552.9,176765036.3,-0.4519712,-0.0124214,-1.353806,198,227,165
Ireland,IRL,2009,52105.1524837739,NA,65.8350268544056,NA,0.7,62566426.4,116894674.2,1.759452,1.33617,1.056545,74,93,54
"Iran, Islamic Rep.",IRN,2009,5677.88852169889,NA,44.7732244161202,NA,3.8,NA,NA,-0.8393843,-0.5548491,-1.56276,NA,NA,NA
